x,y
312353,196140
9917,227883
314130,126924
81436,222490
61448,74661
419951,236001
277192,47445
2731,437314
246830,59891
25343,27450
290462,206457
274074,247226
225017,271691
412777,67584
29706,212616
215742,117874
389343,82988
417708,219159
11029,484895
356495,277202
486189,453182
184936,297883
238139,163364
144518,431420
277597,55956
198369,464549
268840,323942
465631,15212
349885,27660
20921,157253
97435,59423
469752,101849
69870,39755
255257,79302
470886,265107
460176,112435
219810,194819
56936,192142
397323,88848
457480,185860
311005,394862
475953,128765
413600,111822
279333,301521
3061,228273
189986,390603
366604,137998
366603,289304
333586,64956
292839,313612
339175,449405
333699,262226
163854,309927
443474,35469
479261,435215
389845,79695
332660,445044
280310,7797
61515,263206
106478,415646
363684,233777
459783,95719
339072,267434
225467,26724
481101,58068
459035,230908
361117,372943
441836,288898
392370,413183
334155,17291
188789,485140
35377,33265
111046,389659
244466,60771
195821,85376
424063,453510
367215,5950
342444,152461
508,71333
269036,392176
259653,134311
354648,190124
455980,361631
360526,224983
32116,267678
166038,440318
65942,199027
432384,227933
493621,477175
19881,309626
314442,2898
252253,64830
424729,434829
55510,433745
39748,327477
317346,247377
134270,21032
387587,197422
363735,196416
186832,212486
338166,358969
180024,337944
472550,3489
153222,167751
424999,142715
288513,86541
143365,487407
99435,288729
479622,882
231401,276358
185244,306989
453697,469882
53818,146700
499455,432152
344260,120454
274675,179426
134463,67940
435220,393998
377511,71056
171400,406627
461727,291036
41275,195569
404291,25099
276940,35915
12730,455968
377800,428802
194759,237281
348526,336159
264447,213383
94865,286844
383477,271237
243868,82911
220848,324563
265263,390292
290142,382006
51880,68359
287138,303085
93661,361115
263912,337946
201350,335337
254042,290700
477943,159480
364043,140037
251595,437621
265072,478189
382588,401455
435694,426674
429391,42322
4783,295065
327213,276638
410447,228358
222763,64868
141042,318659
351403,74269
353816,446385
279035,260102
489992,253289
358172,227451
123338,227565
125789,312943
212145,485489
99301,499077
172885,454111
22192,333359
305215,180811
239569,497600
123677,130803
250037,140016
36917,177234
166120,160588
184599,453027
434897,388951
11947,187500
15512,448129
381801,337710
351112,96993
31879,122567
30704,395762
286509,426146
166595,108680
479236,485180
132991,392654
433837,485236
210059,464446
204623,85838
186297,376540
352616,364067
435915,143215
209316,242217
343346,317756
132715,263611
217457,336992
432693,11589
431584,295466
361689,357614
249228,463060
220899,310401
420956,222268
486755,269370
336175,219523
157090,92266
183777,63873
288112,386439
391596,142978
205753,161747
382507,36609
84598,318247
324058,439744
92415,208637
341369,144641
173118,321943
144560,257828
215519,236846
466764,447262
466691,77082
24710,248658
449844,170875
261125,447118
345043,475234
434778,340613
205389,300576
290602,238148
487692,81256
398536,187987
311113,435299
86048,370059
53312,57873
233713,257134
449788,248630
372370,3271
435345,385801
49685,468799
129896,162772
230728,456313
219701,275112
95672,255275
414852,202497
32976,51481
290130,462290
457216,420528
371384,372044
437209,159931
444226,373776
118260,170662
262910,110863
245330,344845
273328,478649
424318,110943
442882,279530
276655,176501
456313,213870
438026,484777
60867,436909
62980,288020
300172,495703
434084,232424
298863,33196
277575,128263
145129,254920
499741,328286
282474,407658
169329,82754
400517,17888
331015,89989
82407,494001
255549,420565
150628,153510
355828,285714
196205,32182
452808,157673
14589,484492
36570,469777
281139,448983
440015,473441
440058,153870
476177,244845
405123,450046
489299,292827
147924,60529
436498,203622
230330,27357
378391,216270
224122,128070
1306,398266
323238,117137
415520,462060
371371,179334
233476,130111
68646,85792
134804,118175
35990,353013
438898,62116
161965,442749
332827,434349
441153,35936
259077,493237
270079,174177
482241,80149
494303,40833
86047,488310
453010,143249
146833,300912
299384,470392
404328,40996
66670,220668
484955,261907
86276,304561
213414,119289
341357,471803
60622,423626
37263,2082
199042,417543
176443,191057
84734,271004
233879,144523
149897,415961
112726,462123
417822,386315
208713,179638
490056,58743
343918,152127
215207,398226
302759,281046
71663,498752
283846,185646
387855,415239
269444,331081
277807,237263
45681,154083
175730,134040
58725,382776
333787,457912
494421,271123
45900,222959
163489,120660
1322,447209
315851,250748
301917,342864
5986,117752
390195,265772
401788,395144
320099,156696
116162,255147
236399,114401
416581,265353
308066,71773
255662,351068
5881,421606
280979,496028
361983,43410
93510,487910
11825,260336
344583,346088
456480,161281
215066,298347
441364,36337
132755,334398
440013,452656
359886,341819
342693,4370
150075,112024
278290,7455
488086,445964
408007,229559
64277,172667
154042,429510
139290,398976
263968,35616
111656,420662
4245,90489
404531,485284
199640,353347
421392,324131
475922,480549
201099,280557
476247,197269
50744,472515
139205,40690
490465,437594
220809,444576
358909,85700
361570,401376
19554,298999
70205,360459
341970,303772
498847,344108
39216,122326
248225,423671
36950,112204
73973,437770
216607,65909
470920,233790
275807,9823
433216,144618
42578,132348
149188,150644
289810,439082
344538,12660
81218,67165
244971,298568
218823,25228
362851,58830
406967,252916
217141,16385
180905,67661
15707,171090
18412,155559
235099,453922
224372,61056
143014,391770
481678,187717
311994,356488
342741,365442
452327,478806
339101,338184
103374,221896
329997,185274
280164,460594
294762,8788
370679,319988
315790,166361
90152,137651
109719,296023
146070,338517
246875,199609
346715,352312
428985,435593
266480,222095
354092,450784
183500,360634
296249,140299
350217,404513
92359,33467
434887,221230
266446,379818
259018,493508
153287,248389
378623,299103
425156,52154
91164,16361
80057,24383
237509,37302
168567,275964
337002,307901
449082,483639
14733,166452
25048,313690
241442,103815
420089,481987
165456,34804
431046,56008
322996,62118
59771,1636
226756,396395
215286,357123
28337,178580
324145,237990
102469,416234
240556,95411
447660,212359
268323,366716
418704,173016
208831,114602
283068,419981
207912,458726
465218,417145
345400,83427
308312,153805
39339,397036
112892,125004
402770,233510
497305,462314
194631,255777
411170,12294
490523,419520
455419,117697
175499,220290
100182,1497
42386,67149
202555,126439
156055,129399
300193,192370
292902,59568
2073,417037
117949,186447
187339,223508
28093,198391
182808,405246
496128,283717
248989,137311
62121,361177
339993,289469
253399,17279
208518,10413
298612,180729
392259,180458
361162,344971
322322,202577
163861,224418
229725,410299
321396,401249
257044,429912
487064,192362
477489,353060
174591,427110
311165,139017
247770,433585
410571,484305
248362,73573
79010,361798
401258,284289
190712,286505
216230,154325
432601,237259
440905,74605
337831,90859
54388,446295
457500,334956
341546,274323
64202,274225
189736,137335
356004,255288
233554,224572
451061,360497
270377,4648
189038,35162
310968,209849
488830,254200
256366,444138
207001,120468
73414,226085
322779,406223
106177,194565
239238,168579
69110,307495
14278,256632
367711,369293
137078,78816
349333,223054
316764,149616
490646,37437
257551,367515
253890,256405
451929,163756
2886,78590
123223,115808
473359,28830
396285,255901
459168,160831
172374,434323
320511,394840
388873,231694
253833,364315
376344,145109
65894,137595
436866,461794
143863,321176
59304,188350
149132,241449
337741,473176
47570,346148
264694,342018
47337,233837
360337,252073
371252,61560
82098,476879
50698,387484
405336,494758
265705,307287
36366,401995
46378,465240
366477,319324
462543,479053
300702,366231
140409,29097
446590,47409
4439,209969
227291,169904
137432,42948
239067,334214
97601,199109
289627,462986
223035,462662
475829,403924
411811,109235
411451,64085
461093,372568
162719,307569
334307,322351
390261,384922
228430,145834
282032,302218
185336,496185
52361,64445
178144,194649
383583,19112
49708,52282
494808,148314
403413,3594
474501,358829
375900,433315
272611,299689
372954,392430
375774,19606
103798,190931
25392,92763
458415,307455
212839,64344
208441,336751
362469,359196
245797,269151
235617,217412
463064,207530
35242,221201
362173,450781
327852,6884
36023,460732
380491,139161
353615,465616
298572,471006
401324,21612
402740,285358
142944,435515
8967,497326
216126,50185
425330,8578
160490,307434
498725,71085
51145,12874
336120,366980
82264,324401
186478,180430
447480,350994
264695,395578
137510,298193
315087,422813
197897,461136
81316,428807
352517,330260
182645,63744
221964,309560
149397,305156
144052,469710
180879,357432
217092,137869
351044,360103
373319,430716
165295,94046
244067,23865
27690,225089
72004,465670
121737,207368
386994,288784
67300,298009
310625,185886
350611,249347
370854,166643
246001,58452
30535,426079
381091,414008
120875,290888
497330,425902
293873,125105
34324,256425
35933,472132
144040,248640
105453,480001
481984,364210
125417,399939
18937,304570
474777,147819
352422,307242
377361,461388
470315,206055
418247,48242
447429,195489
467684,277039
213127,162861
97721,291811
379839,158753
45865,26888
284215,247980
5956,488952
321335,311535
119125,452123
156743,125308
267313,6672
373554,116809
40687,38519
12519,435313
423383,169881
379065,269704
37331,442325
25350,201816
200994,380329
445013,144957
20171,169976
486552,423033
199791,3709
355537,376788
151799,268205
277457,102132
165132,139874
357276,226197
159878,382186
435080,188262
473308,17290
246883,11008
483930,147760
190388,376611
42577,60372
244698,140206
165416,184490
33682,305307
242416,258854
124596,281045
287317,238572
71420,426167
217200,269844
372262,427778
238233,492279
309298,177146
86970,52056
210952,151069
294847,309585
329269,148034
432522,129721
474163,414122
425155,417839
62630,183621
39980,469766
43619,31589
471570,94925
429227,495127
355551,486202
383445,451779
22541,195186
348906,397632
129557,189655
40202,125108
199781,100271
119244,186376
408272,377133
93858,333061
364288,431934
313979,202221
39878,434962
277730,317336
69810,84932
84515,234825
486910,371944
282382,421804
282468,277969
226580,5454
299569,495516
327086,210137
42897,388572
77950,11051
29833,230818
355309,147090
180835,216873
359987,356742
318980,421404
280980,197986
188890,149317
360488,463105
57681,122578
723,166897
55588,7910
485619,190743
377553,355097
139033,475007
170501,85645
371278,337885
19223,443758
339510,118885
70609,193637
259186,375139
108200,394746
479455,328728
435021,368995
23644,266962
334139,187469
317802,409959
452689,377381
36428,79310
239962,56036
430285,38810
412583,148469
83008,48883
198623,466468
485507,383539
121197,476517
140893,316602
100279,450782
232838,93134
70895,414642
421126,405746
106946,355083
284021,394466
92237,413955
264514,451752
216432,311599
292431,75679
350971,5673
188026,369666
445765,405656
327702,35823
460731,293726
494167,137181
357429,304414
54637,157143
444804,429832
208904,162132
176264,474914
223898,224020
497022,101364
321402,71258
114071,196208
498020,242401
361219,173373
438237,54908
29772,88575
314549,464717
66784,200452
157765,473409
436773,332653
251128,365831
400881,236727
281830,415403
261202,492485
436667,221972
136295,316652
330839,394646
199634,202138
13678,319732
326661,162596
370319,395926
127769,442187
212066,415394
313694,450090
498187,343578
17549,142431
195051,290194
428633,73459
343589,482637
124451,219144
123710,36563
495501,58046
474142,244945
250598,381250
93747,96653
191588,256595
242516,252612
9360,167346
441571,249409
130971,125222
435884,116060
425967,306920
338154,371438
391712,72306
243913,182188
219361,349535
186502,249799
177043,41855
392722,367199
15063,385882
474229,213599
235653,448926
240432,227641
450933,440359
485883,112223
367419,492169
94156,411643
47376,44893
374841,395148
430571,384006
292181,263198
470446,262911
496662,150084
110396,90083
2456,207444
469481,496664
114554,264991
72938,284120
464709,126667
432300,360510
278797,69999
413504,98954
296208,158443
119732,101297
161020,448514
297180,428420
485454,8341
59983,72122
52884,73981
342319,485181
108883,280580
272640,16782
88708,992
372249,408182
122298,315501
465048,375915
97631,333606
398640,31419
86780,211648
12478,54519
267703,256483
141626,405791
163831,202598
462504,358342
397379,493510
256525,484706
368840,294114
1119,202226
409721,197366
416534,21676
293937,43154
203231,37090
20788,304727
130350,494512
330867,142189
272275,341221
371566,17316
116294,303532
80244,324325
403613,316982
115431,25395
36988,450277
200090,89732
293579,58487
101628,477398
318115,346413
78190,112816
218466,130743
306640,258230
288223,19039
91738,394024
268599,224206
51334,51672
235718,261726
364875,4230
50353,23934
29059,185849
44351,71035
488334,62748
63944,140529
221136,220147
73062,305422
426166,355161
8328,272095
419190,59224
114470,428154
233204,290211
8078,396103
248161,65555
364701,401451
436701,190301
174953,465842
473789,279884
337851,86936
62344,79264
237882,219221
479611,486178
255010,52995
32653,276642
299956,230253
425996,58512
490087,92853
317542,440308
81404,140546
419268,63274
363983,28165
391441,293213
468361,419622
253176,323583
208466,270064
244459,338498
476420,16437
27328,45974
31771,119903
90902,232128
374377,277525
42869,464243
73030,300038
31443,300333
328036,14709
355571,37776
