views	likes
107801	652
3178239	15991
452859	4172
138949	722
124384	4996
591117	16648
896726	11472
1488	259
455870	35561
305234	3758
259403	1696
290201	14880
42019590	1804377
1114832	34759
520808	1519
168933	6981
4291	104
323909	1393
925583	44520
107034	188
546871	6464
139819	496
235382	8121
214286	6802
128434	738
625355	58041
522716	6172
919134	7913
89596	6778
99179	4950
235671	1929
123173	533
474136	6934
2140806	51656
128334	14389
184332	1738
559131	37692
351135	2268
252785	12635
1297563	8096
347442	4411
344610	3145
608902	8933
1644649	85365
228275	11742
25	8
169446	11959
187092	7772
25782	459
855000	7529
1332234	110395
433318	41334
1032472	24414
470884	3209
142394	1096
29847	853
135	99
2181994	33491
549432	1699
2514740	69139
73	10
60854	2039
156181	2252
159040	13734
222757	18710
32035	158
11563	1308
647332	39117
541482	15430
436399	6208
108124	286
799943	5707
108183	3929
123790	3876
1010257	20644
346624	7008
30515	128
64061	166
24118	135
24609441	1210593
534399	62256
179044	5507
6450575	227180
189504	11737
250678	24617
168360	557
88	https://i.ytimg.com/vi/aLaE3vil0DU/default.jpg
219362	1267
2169761	17556
36336	3939
63571	3084
103860	0
165172	12650
178512	595
11189	261
51922	1080
3679641	50404
5308108	101942
347626	5347
315414	18126
441424	10386
213557	943
146451	4759
161343	1137
559864	58268
84040	300
50328	3400
111998	5098
717370	21504
0	0
1167768	42610
65019	923
67798	296
560524	5640
219312	14101
147080	204
2660	1864
1392244	17274
5817295	191112
5601485	109023
832257	10070
3068037	206202
4488502	363298
635686	11383
1993989	99994
557830	1878
2314738	93828
3391363	216585
1249420	17410
828023	12060
2326439	59638
627027	28718
2044173	157425
971400	21212
1486817	67919
2780977	235823
418584	16199
391480	13873
2520002	60434
1107374	34031
16616	317
1532913	91458
187730	1587
1513869	127793
19827	568
24559	798
474343	24714
607810	41308
285986	11992
7464255	237158
328683	22619
112253	95
8570	917
2297342	237489
120926	2036
572982	6668
1389594	64185
291934	4405
440086	3415
78535	430
314647	7859
4667061	207787
158013	2232
774656	62744
517444	40868
377706	27680
626246	15100
16709	7
97362	1512
1007685	24196
1752229	129158
358401	2101
174167	1521
61924	1443
771467	32673
89015	4740
784803	50081
1000211	161791
426154	13671
1298778	90979
318911	17491
1733567	86215
76668	628
233238	5780
116512	12897
598726	10254
10809	166
171896	5177
1437244	69219
1786512	104666
168245	1824
1743283	31678
5842704	63226
245020	3449
6165831	38331
197630	1564
105363	660
648043	2966
2927221	32106
1721153	27291
238948	25570
386487	4427
9120065	141090
158191	3883
139233	6401
21999	2033
1926682	42322
785084	23712
135714	8170
27281	493
382911	17059
6091110	205297
724198	31533
564717	98869
682774	29056
1669887	51659
844012	21100
120780	1052
118859	673
82548	450
1628684	6909
277667	3257
68630	2663
193655	19141
143208	4311
170628	4243
166174	3575
140724	1169
1495082	6522
18	4
1103177	9216
465284	3829
9174	236
17986	0
104051	265
137560	7775
432782	10845
136553	7562
469353	35700
84903	1075
154826	753
62806	789
519407	4323
135983	11305
300872	4073
278088	12069
241103	12602
172905	1354
159782	2377
24049	37
	
55481	138
146034	2083
272577	11684
312008	24589
1620846	9811
564128	5694
2827100	242375
230723	11576
169031	14516
1497991	15624
1818825	92162
135090	5378
190508	4950
40472	226
42656	3376
315490	17542
272512	3354
250011	1005
3612830	32880
92927	3700
229381	773
437471	6173
145549	8664
334643	1705
312700	1990
68174	4938
66	12
81847	3278
1105588	33264
752085	44462
298280	10583
33132	2364
643441	2758
148767	16154
275364	435
263433	1364
122348	7185
360723	10609
53253	1844
1772609	11303
162908	283
29170	676
78865	4810
586969	3015
160402	2428
448	31
252485	15546
656796	38695
1230841	139035
484146	15477
9773	45
707317	42677
80434	6202
410280	11721
85298	835
518174	8644
90989	7332
1334958	63484
1044012	8786
69140	4557
8597	93
328599	2213
80627	1965
2735642	40401
7241896	222480
5175765	41585
1680809	82525
5779856	295402
1390124	18997
763360	6632
1192248	18098
940904	14815
815	266
916184	60339
3934319	123180
1547142	6255
6192243	117733
916257	25586
5500402	297307
1090309	32118
1011751	28946
4673202	371156
1792690	104034
375866	4928
55369	1605
2100199	102964
1465057	67118
393554	9393
17746785	585588
35548	616
734243	2549
878548	29501
123356	88
284299	4829
1060572	40283
866758	38403
197891	1176
489447	24095
863187	34708
1662533	43686
383417	14243
545660	5003
1179421	23929
4342140	318255
1029332	104233
741754	14163
3340404	72564
2538114	176770
726104	10462
694841	52495
2561978	265390
560194	52721
639091	57770
1995829	86113
1471975	95009
782873	15279
331267	27224
834081	8576
138917	833
496911	17611
929226	54484
189719	829
262792	17010
384796	15709
2227388	87201
140361	599
422876	24271
496778	15453
332437	14240
106854	2998
1718705	139373
964423	35233
2724896	63007
566896	22728
252721	7282
130267	5166
124385	3055
463163	18604
592628	13430
1052893	72468
261831	3100
117371	3762
2759438	174490
502848	33126
639064	68348
813743	123655
1596153	93548
2555862	257057
12159067	316948
77733	4542
105328	1192
435505	40764
5783681	224330
148517	1795
1028872	37341
10828688	300719
211629	4840
16872	7
287163	10790
35891	925
902761	22583
1574416	6185
116756	2542
703289	3349
546536	2728
1012990	23710
296488	4813
27757	617
141265	5742
2011072	79901
1942	29
288434	1831
886856	34591
41	https://i.ytimg.com/vi/8n31bqMVM5k/default.jpg
88067	408
227628	4142
9509541	259867
42226	250
136766	11616
454564	22170
20	0
543506	42199
11279	40
422152	15192
496635	7695
549363	45279
97088	912
666205	86210
391195	25050
423745	5031
211742	20951
203365	1704
	
286496	3010
18311	300
124799	18187
663600	14968
102900	426
85656	4544
151281	11560
1977122	92923
27103	2342
725752	92926
117828	10317
184704	15733
142965	656
110871	8581
294234	13915
178160	9762
743499	11297
296803	8368
174148	1027
684	20
180410	1545
13518	70
259854	17685
96002	385
908363	6120
87044	7546
18183	1499
93339	4842
66851	896
305094	4049
337276	1767
1959177	111792
265139	2483
102560	293
283316	11794
295794	24925
948330	37230
216706	7973
19109	243
243168	4693
1661396	41452
123589	13768
72053	2452
925647	26125
20906	137
1008091	58932
320254	444
41019	2735
1049457	49987
90116	12960
6371908	66139
490133	19738
81467	741
209220	9955
5265	58
179734	4619
122337	11242
478852	22179
296062	9650
128315	9850
171877	1219
154636	2349
8713798	50335
610474	54500
47925	1696
3411062	247248
3509600	51324
2816260	110661
8349078	243562
1782107	40029
342489	3103
424012	3894
5382591	42599
993923	8849
7296078	347157
1009931	17168
1115126	58102
3403013	17681
1460	490
1638491	20729
4267005	158033
1864713	93133
143162	6936
5200786	138294
841447	17346
799405	66334
1493357	20793
367783	11622
692420	8831
1395195	38030
790	https://i.ytimg.com/vi/F-vDHgcRBkI/default.jpg
831246	34423
3190784	148717
5157580	143930
101310	103
1100283	16291
1487803	37425
621108	24762
81537	2233
21836024	700177
1251611	42261
7755144	373089
1193873	90368
1124656	17826
662139	34630
2144697	85276
1680172	133372
569079	73575
212054	1056
798716	6927
351066	27488
259267	14726
100288	1495
395123	20232
1209623	35540
49459	816
209870	3159
627225	5134
1161286	14458
1387560	20961
222470	23483
1654555	32483
812893	97980
4836529	377826
943362	73158
433111	29852
414386	22533
801204	27982
1312685	48662
118696	209
875123	9874
1365733	14403
168906	6173
75479	154
1182299	58004
1489010	74522
202641	2454
75156	80
1024651	79280
345014	12298
3419606	35879
839798	2887
272636	6612
3533118	302352
8436	81
1901198	47804
1436406	42182
2132569	103963
1413830	92645
551759	14513
296506	12900
444189	31608
962812	36894
473591	11090
758606	23683
212055	1241
4966145	346102
178342	1425
122388	305
1287558	25328
1386919	7538
182220	4414
232694	19099
506534	17927
411070	12242
268328	8712
212102	746
6622430	122960
193599	15797
2803696	185532
4301571	82153
309678	4343
350426	16458
427021	8845
409558	7072
165564	23597
308073	8662
398279	3219
598217	4886
137132	16491
16076468	403069
239335	18469
407452	1381
2384560	99193
144260	5033
167806	1504
138	90
149897	7003
1106340	56734
643400	3246
994706	79996
311863	3700
141867	3893
254440	1024
230047	18281
337212	1736
612098	6451
945668	66340
124575	165
567677	18630
47680	130
967971	9368
242033	8352
1819170	4858
37	7
746349	55885
465776	2601
275360	10918
1134269	8025
	
959807	18085
365584	5438
53078	1241
269623	8253
3567363	203773
9044	113
170421	2650
1234931	134880
136017	509
21825	2287
64388	386
45798	378
147625	1276
36470	149
145310	3320
5307	39
403491	10466
356257	4504
730764	39897
155478	3630
513410	3473
462582	43956
138351	974
119267	5260
1291362	80324
174476	1402
336652	14340
128894	5788
2856209	64677
121427	260
48976	1540
127326	10595
448544	2563
328933	1667
35	2
1514005	7502
158241	948
60996	256
13511927	328735
579718	24509
151905	3370
67974	627
3158540	38700
50037	124
107911	9105
108217	632
246517	1680
230276	7759
2808784	273722
446864	25062
836	128
893828	32869
5686453	334807
353527	4368
1864342	159418
998131	78908
640456	5526
2903560	64666
906862	55952
429260	7927
1727500	85730
3309330	119624
781735	49308
618025	26246
9092765	256492
674328	33124
6504190	197649
2718728	148313
1194912	35981
1260142	11630
1120974	9579
61705	310
1373965	25905
782255	28290
4361881	24008
8611250	398287
765541	4984
1914	620
1627930	22792
1654556	105366
684046	29596
702180	5984
6534482	169812
2100285	9044
1049769	11359
2189623	82238
160087	133
381772	12555
412417	33550
952	https://i.ytimg.com/vi/F-vDHgcRBkI/default.jpg
987337	98288
1845025	21975
603668	65625
886869	70744
1481728	64758
129316	214
1593852	41131
749775	32133
678534	5822
960732	44090
83720	681
989647	69403
1035606	27623
3702942	161760
115674	4278
1995964	15473
66777	1049
649867	38022
324188	22882
1628399	21785
138	46
288054	470
6246329	161214
370	116
5515044	43082
1793013	9018
247052	10640
97587	4223
500793	23200
199975	34741
111011	5166
702365	17558
215602	1111
405956	49935
410086	11001
377804	3219
2176746	152192
24103517	777582
67388	495
40685	336
129884	6440
195669	1729
2756639	100448
1187467	17062
5057200	45757
90453	2410
113948	2470
10073675	439799
242294	6842
536064	4465
67333	953
130694	4475
98628	6707
1755179	58932
86324	12241
295006	7103
225421	1567
1224786	18745
130400	4565
71485	3247
25674	79
286489	5257
61307	931
143554	10283
790970	3351
1666100	8915
916996	7867
2017691	37893
47644	3144
32790	491
140471	2709
676146	9410
1014468	36852
234911	5108
1468309	39112
529354	2612
340436	1033
342468	14009
1201873	12350
58901	677
196479	13080
2885114	11587
51816	1684
233241	1142
102571	1515
741581	15650
149723	16486
169024	4915
1921080	49321
2028730	95402
485514	30767
164396	2685
62714	1886
2629020	12853
374252	8526
33970	700
1923322	113141
210771	2052
15511	315
1758962	16305
0	0
263483	9297
4420020	330581
12616	128
179959	3718
11642	1574
149108	1143
867935	29573
98285	220
	
614742	11499
476728	11293
140297	256
103009	10225
542436	3885
234419	2653
356690	721
12141	76
2204016	9656
435432	16583
455575	23901
426665	3302
387312	40606
1514843	9419
1797902	20525
128868	2845
141111	11958
614439	46347
411252	42838
46661	2014
10434	187
158760	7625
685709	3326
67548	1613
202193	12327
39568	204
953966	4777
364531	11380
194	28
172291	3531
340815	5362
521779	37791
75335	4071
467023	677
1230548	10786
84973	4229
91445	761
77810	311
9433	111
56749	269
4991946	383858
112123	3905
50288	4555
318959	6235
566262	12354
127071	9173
2074499	51349
596843	57847
1932333	116457
1052998	35194
819737	40762
6471531	355982
4234615	287422
977268	41679
344549	5050
2864448	197712
9667194	34934
5298026	204022
286467	4609
1112068	42007
609156	16917
1762620	82867
1437273	74222
664854	15768
431066	26828
650855	13343
2269529	15725
777672	6362
570852	30560
3918480	92776
589982	17443
1502047	43735
490082	11701
463019	40816
63110	3984
662	163
174300	700
791924	30738
359274	2226
3751723	177997
317196	4098
1390697	38962
3568125	123958
296633	8834
119085	3785
102899	94
174913	1872
331334	18826
216876	8110
383890	1896
465022	10358
935651	84951
182190	6087
572422	16431
143492	4042
306101	6513
203431	1698
2532029	100553
195457	10923
423233	13099
364585	26911
133189	14342
1275578	7396
2503420	17252
388810	18641
47793	387
521554	2808
967117	37977
23	5
240881	567
233729	1344
1717111	30039
86690	1552
142252	2473
1485406	13878
2320810	12722
169777	21371
151163	1670
357991	2543
868108	29188
103381	1433
724066	6042
1826874	23934
236	81
251556	8876
454860	35262
150022	993
796739	28747
1080300	40732
248873	10261
1281075	12849
403155	2730
735851	4056
145387	5639
1278214	112489
4709	5
185843	10144
2229003	10348
4822369	27166
208714	5403
2139	700
9820768	439811
387230	3569
379730	27899
828306	78787
835921	76862
473947	3709
161877	2541
9585315	262387
446011	18356
7099263	184657
167335	1483
54629	369
218700	6142
2326063	85283
76970	3488
114727	3456
44	5
101918	522
84289	263
379402	19502
1741648	0
146994	582
16109	99
145038	1987
362931	1897
882950	31141
31793	580
194595	5046
6586	38
69819	4926
1371437	34311
904	https://i.ytimg.com/vi/F-vDHgcRBkI/default.jpg
584723	11599
295743	46213
335847	12642
28028	1536
883973	6855
1712687	42664
148679	2376
138945	4995
118001	852
110825	5413
518749	3088
319301	2156
940697	73223
543	423
44831	2948
1257098	80528
9384	301
327098	6409
139766	946
349589	545
242164	541
2932	5
314400	13746
248074	18153
512831	10662
149760	234
221197	3932
213167	9186
408475	16131
51457	1735
59742	4498
182876	14552
339263	2628
3927954	166854
1053159	46680
14669	306
7277101	174599
730167	51623
36367	3250
125556	2508
32758	4488
207406	1888
94868	664
64471	4677
222240	2718
46362	246
739169	11196
1138592	8059
49554	176
127913	1055
87957	386
42663	622
356079	24116
136885	4718
1926982	7596
297130	4636
722924	40500
226554	12557
2581840	163680
295566	16954
22113	87
1736494	6865
64165	437
3351170	113837
50181	3486
2348782	70323
98732	1781
412969	1436
5595980	43347
180419	5681
4083	115
379481	11195
52649	3789
264464	9427
12525525	633715
2118573	89005
1408283	52981
1387775	41400
1438957	52862
1577255	23483
952863	14092
519181	7453
1026017	40840
1638023	128342
17757144	57440
4226399	420224
784673	10095
1301631	27103
859197	86326
926503	37811
7111216	371038
790417	29266
435057	7278
1054125	34887
7381469	256607
490970	17263
360016	5296
541664	19228
308927	15284
754632	19372
1244482	44275
3187177	206188
464123	15737
1078139	59460
601740	33198
131005	6378
28149	745
153198	120
718715	53483
212467	6400
799843	37926
223502	1520
588668	65640
473570	20346
745685	17284
471684	3421
356819	1565
452552	2925
385313	11435
368688	4698
940761	31817
1865679	85034
331579	8885
756774	73818
1591766	78767
829	202
303820	7512
271572	2886
445713	18864
369907	17898
790923	16039
157428	670
262198	4128
441590	40550
516548	2280
714341	25335
41913	61
852483	17651
220242	1014
89206	506
22	5
441848	13075
727495	46530
167989	9954
408188	5628
206229	5865
214893	1349
469801	3053
355504	7435
20133	327
576187	26478
671190	12914
468299	8496
171730	7125
840955	6705
77557	1946
829846	4412
3510560	7089
440435	2706
473900	50697
49841	154
356783	12320
43056	141
654052	2945
4387130	191771
203691	1468
170438	684
184615	1362
190164	18037
336645	26282
1496707	70884
889074	32861
528678	42086
326353	2326
1025920	2979
938603	57955
144401	818
41454	505
108477	1268
625366	16597
152879	9753
742306	17426
272318	3518
74779	1181
1442156	113309
488271	4021
94272	1424
60767	704
540568	5326
541148	15232
409667	779
513799	18181
280822	13551
795360	4989
3420924	17695
345705	19265
527965	34397
289120	20623
141529	518
71589	3499
281580	15710
691034	12158
249568	24132
13298	81
499511	16812
262441	1510
3053263	115602
320071	12320
77626	4106
317146	368
297198	26392
226589	6858
369129	1778
871646	4114
187789	26552
95625	5412
105276	341
835758	43154
523299	56500
341250	11158
43	3
328265	2123
68808	4402
85746	921
588825	34638
490316	18090
350654	4942
37	6
125973	5680
166397	15650
49453	1826
534198	38199
593878	8859
120958	2375
264845	12205
369007	3091
275514	9379
135099	2287
141273	4242
825	84
6216	11
173606	4419
312651	1604
101320	4656
186641	16717
16845	316
44983	294
325497	4853
110232	3675
171401	5502
334333	47563
278738	8398
490390	30554
16812	31
122149	6671
50654	3112
540975	3419
1170491	36870
154551	1218
1156633	34080
241377	2974
1618363	9523
44829	2120
47	https://i.ytimg.com/vi/kGSB1pGYdhM/default.jpg
110691	6710
82332	4890
154506	1249
4285299	827162
109021	3395
17956	7
17228602	784290
8041970	1167510
2300330	59142
3827494	120973
1439047	117916
914385	45710
1947221	62737
1609388	57207
2729516	182101
1629409	56980
1385419	18482
1052337	13815
1544820	50753
583360	8669
1831761	25548
613672	25336
878157	11424
683086	10319
1768016	159723
437162	3523
1704628	33174
532251	23112
19258457	64687
898022	24406
689473	16925
5283507	246778
904706	25463
4763251	453842
374583	7890
1638560	141144
294728	3192
3455624	121925
